Date,AAL,ADM,AES,AGN,ALKS,AMAT,AMD,AMGN,APD,ARNC,AVT,AXP,AXS,BAC,BC,BEN,CA,CAH,CASY,CELG,CL,CMCSA,COLM,CRI,CSCO,CVS,CVX,CXO,DIS,DISH,EGN,ETR,F,FCNCA,FLS,FSLR,FTI,GE,GPC,GPS,GRMN,GWR,GWW,HAIN,HAS,HD,HHC,HOG,HRL,INTC,JLL,JNJ,JWN,KMB,KMI,KSS,LAZ,LEG,LLY,LMT,LNG,LOW,LPX,LUK,LVLT,LYB,M,MAS,MD,MDLZ,MDT,MLM,MMM,MO,MS,MUR,NFX,NKE,NUAN,NWL,NWS,OTEX,PAG,PCLN,PDCO,PEP,PM,QCOM,RPM,RTN,SEE,SJM,SKX,SLB,SNA,SON,STX,SWKS,KHC,HPE,T,TAP,TGT,TRIP,TWTR,UAL,UHS,UNP,VIA,VMC,VRSK,VSAT,WAB,WHR,WPX,WTM,XOM,XRAY,Y
2015-11-19,41.565327,34.527554,8.905308,299.360901,73.07,17.771994,2.14,152.195038,123.113281,19.369148,44.31842,70.223289,52.844757,17.171188,53.238728,39.973312,26.771742,83.498299,112.989861,114.150002,63.842957,29.635624,45.672485,84.080841,25.537691,89.144196,84.418159,109.120003,115.349533,63.740002,57.389999,60.712902,13.058028,260.788208,44.345654,53.279999,31.140301,28.378323,84.117966,23.244556,33.0784,72.540001,190.168594,41.02,72.493828,121.496094,124.25,47.038288,33.395908,32.481899,160.2948,97.028419,52.258167,114.638962,22.604967,41.073563,40.029045,42.480946,79.958031,212.100266,50.200001,71.113327,17.73,17.64765,50.709999,86.657791,35.052872,29.242001,73.089996,43.047554,72.608696,157.859253,151.468475,53.428577,32.876816,27.894682,39.16,61.383976,20.200001,42.46537,13.823858,22.780338,42.807987,1284.650024,46.142941,95.370895,79.519974,44.889694,43.886112,120.845474,44.460918,116.664131,29.18,73.850693,163.384277,39.81662,30.008907,76.049294,69.283203,7.77146,30.469894,90.703903,66.21283,84.550003,26.32,58.5,118.286774,82.893112,50.899773,103.263771,73.269997,60.75,77.05117,153.241226,8.76,775.193115,75.407761,60.444683,510.5
2015-11-20,41.467064,33.9589,8.998361,309.678223,72.300003,17.75246,2.22,152.595856,122.523933,19.214371,44.105633,69.914352,52.768658,17.13236,53.444057,39.742592,26.715057,83.718124,112.901154,113.510002,63.573685,29.768135,47.355728,85.161545,25.724302,88.604462,82.726639,108.709999,116.671036,63.82,56.439999,61.727253,13.084914,261.591675,44.248909,54.439999,30.860682,28.74395,85.28035,24.995539,33.444939,71.919998,191.012466,41.07,72.388344,124.704453,124.639999,47.491581,33.070881,32.822815,161.493622,97.734161,52.596527,113.291496,22.347004,42.764515,40.718414,43.114136,80.674324,214.050827,50.240002,73.419487,17.67,17.589212,50.939999,86.815987,35.107441,29.476326,73.059998,42.439213,72.934586,158.10495,152.013611,53.121738,32.626659,26.48978,37.779999,64.736717,20.08,42.929363,13.978965,22.780338,43.321564,1281.530029,46.343647,94.586617,79.280251,46.030724,44.363235,121.842918,44.139591,117.73188,29.030001,73.120911,163.81163,40.33815,30.122709,76.605042,69.576057,8.013966,30.506142,89.37059,66.475609,84.980003,26.27,58.810001,121.683983,82.607399,51.460365,104.29985,73.779999,61.810001,76.050255,155.68782,8.47,771.282227,74.928841,60.612885,505.959991
2015-11-23,41.565327,34.802422,8.989057,299.033844,72.529999,17.703636,2.22,155.038773,123.306801,20.054588,44.134655,69.740578,52.816219,16.957638,53.659164,39.598381,26.620594,83.46962,114.113556,113.599998,64.333496,29.403727,49.068329,86.466179,25.593674,88.247849,83.656052,109.5,116.039436,63.200001,57.669998,61.478275,13.040103,262.057831,44.268253,54.880001,31.009811,28.678324,85.469368,25.097446,33.355545,70.080002,189.928848,41.040001,72.100677,126.897629,124.760002,46.953293,33.599667,32.652359,161.345032,98.010719,53.348446,114.57299,22.614517,43.309978,41.389652,43.709538,80.93219,214.02243,48.439999,74.291565,17.559999,17.579477,50.759998,87.867561,36.417152,29.447035,74.970001,42.564747,73.385109,157.171249,151.726685,53.577351,32.366879,26.332653,38.470001,64.643997,20.309999,43.25803,14.01774,22.7374,43.530807,1264.319946,46.47744,95.295311,79.833435,45.427742,44.42049,121.583969,43.701412,117.876183,29.42,73.187248,162.791763,41.210533,30.376575,75.776306,69.972824,7.810938,30.324881,89.129059,67.836464,84.800003,25.200001,58.560001,122.577995,81.055046,50.006626,104.122238,73.639999,60.82,76.734047,157.808151,8.7,782.156616,75.388977,61.058136,509.079987
2015-11-24,40.513905,34.157928,9.212386,308.65741,74.260002,17.947758,2.34,155.334564,122.682251,20.098808,43.689724,69.151703,53.358471,16.957638,53.737381,39.694519,26.639488,82.92482,114.419128,112.669998,64.266151,29.18129,49.792511,86.631691,25.444387,88.91288,84.901443,112.529999,114.611053,62.959999,61.57,61.30307,13.040103,261.423035,45.109898,56.169998,31.876633,28.74395,84.732231,25.764492,34.213795,69.900002,190.312424,41.189999,72.570541,127.951096,124.510002,46.78331,34.599018,32.538723,163.990341,97.314537,54.241352,114.120689,23.321518,44.11908,41.670837,44.191517,80.110832,214.401169,49.700001,74.989235,17.780001,17.540518,50.900002,89.635712,36.044247,29.476326,74.480003,42.468178,73.385109,158.203217,150.865967,53.530861,32.318768,27.330873,39.34,64.668388,20.780001,43.200031,14.153459,22.713549,44.19656,1240.180054,43.686695,95.087418,80.119263,45.835911,44.74493,121.19075,43.827995,117.491394,30.18,74.097122,164.365295,41.466557,30.000154,77.726288,70.3507,7.720703,30.261444,88.993805,68.408958,82.980003,25.52,56.799999,123.481926,80.759827,50.21566,103.342705,73.660004,61.02,78.200745,158.009659,8.9,787.045166,76.891502,60.474365,508.880005
2015-11-25,40.592525,34.565475,9.193776,317.408813,74.059998,18.016115,2.38,156.45108,121.69706,20.806355,43.747757,69.209618,52.797195,16.928518,54.099155,40.194427,26.526131,83.135094,116.10466,112.349998,63.89106,29.058247,49.528278,86.612221,25.416395,90.503197,84.455338,111.0,115.310669,62.900002,61.150002,60.989548,13.040103,263.426605,44.829346,56.400002,31.606333,28.462698,85.601669,25.986837,33.918766,70.040001,190.523407,43.099998,73.318489,128.956696,124.900002,46.962734,35.680851,32.623947,164.178589,97.238228,54.66703,113.517632,23.025345,44.091805,42.351147,44.484489,79.977127,213.804626,49.299999,75.202415,18.25,17.482082,50.84,89.291382,36.726391,29.778997,73.75,42.419895,73.385109,157.495605,150.751221,53.465767,32.338009,27.15526,38.66,65.459007,20.84,43.238869,14.153459,23.053699,44.41531,1245.75,43.58157,94.9646,80.368179,45.548332,44.687683,120.950974,43.750099,118.260948,30.1,73.481064,165.987381,41.40966,30.262774,78.301514,70.511307,7.96321,30.315821,89.77018,68.662376,82.769997,26.059999,56.220001,122.925659,81.124077,51.232323,102.010582,74.459999,61.48,79.796265,160.053238,8.75,777.806946,76.299881,60.306164,505.700012
2015-11-27,40.965919,34.555992,9.296136,316.913239,75.599998,18.182114,2.33,156.040726,121.301231,20.607361,44.194363,69.364075,52.797195,16.967344,54.167591,39.973312,26.639488,83.431389,116.686218,112.690002,64.016098,29.148169,48.265854,86.222778,25.491041,91.206787,83.990631,108.300003,111.87088,63.07,59.82,61.017208,13.022178,264.696289,44.66489,56.099998,31.112339,28.462698,85.885178,25.347591,33.507526,70.459999,191.453568,42.330002,72.273285,129.042908,125.699997,46.018383,36.389126,32.633423,165.248596,97.629242,54.496758,113.87571,22.805599,43.700893,42.514416,44.560104,79.891174,215.483414,47.599998,74.940788,18.309999,17.413908,50.740002,88.556221,36.371666,29.534908,73.57,42.893047,73.289246,158.628662,151.09549,53.698231,32.501575,26.24947,38.32,65.556602,21.040001,43.316528,13.930493,23.11598,44.576996,1244.98999,43.572006,95.191368,80.598686,45.473389,45.002586,121.603149,44.081161,118.568771,30.34,73.291496,166.832443,41.656208,30.306543,79.851761,70.482956,8.092921,30.424578,90.61451,68.925156,82.790001,25.75,56.82,123.860146,80.999466,50.101643,102.612495,74.879997,61.900002,80.271957,159.544754,8.3,777.926575,76.281097,60.464474,509.529999
2015-11-30,40.543396,34.584431,9.296136,311.09552,73.360001,18.328588,2.36,153.731445,120.412819,20.695803,44.000183,69.161339,53.272846,16.918812,51.459217,40.300175,26.55447,83.010834,114.606407,109.449997,63.169735,28.802683,45.829071,83.954269,25.425726,90.686325,84.873566,109.440002,110.257874,62.709999,59.290001,61.441395,12.842932,262.772034,44.732613,56.509998,31.70886,28.068947,85.648911,24.763927,33.838303,69.269997,192.307022,42.700001,70.086952,128.219299,123.790001,46.197811,36.345467,32.926987,164.584778,96.551567,53.267002,112.273819,22.518976,42.846333,42.151596,44.040302,78.353516,209.044968,47.549999,74.223747,18.4,17.219122,50.830002,89.170403,35.54401,29.202946,71.370003,42.159176,72.215683,155.081696,149.747025,53.558754,33.001896,26.415838,38.259998,64.556145,20.93,43.355358,14.01774,23.211798,44.377262,1248.849976,43.552895,94.643326,80.57103,45.707596,44.830822,118.956062,44.168812,116.57756,30.200001,73.596764,167.220963,41.551899,31.462078,80.943756,69.613853,8.380543,30.515202,89.314049,68.042946,82.370003,25.4,55.73,120.808136,80.472244,49.217999,101.309982,74.949997,61.98,79.399872,155.927658,8.58,806.10022,76.684914,60.019222,509.359985
2015-12-01,42.508656,34.783466,9.286829,319.618958,72.879997,18.728945,2.34,154.571152,121.389198,20.961134,44.466206,69.701958,53.396511,17.287664,52.026318,40.213654,26.630039,84.97979,116.291939,110.559998,63.313999,29.223888,47.071922,83.944542,25.724302,91.997131,85.951683,111.910004,112.12352,63.66,59.599998,62.142208,13.049065,262.226471,44.897068,58.18,31.70886,28.284573,85.630013,24.717604,33.856186,69.940002,193.361908,41.189999,70.125305,129.315887,123.849998,46.197811,36.631695,33.230026,167.140945,97.619713,53.683235,114.139549,21.420258,42.928154,42.124378,44.153717,82.613106,210.036942,46.720001,74.737305,17.950001,17.277555,52.849998,90.342972,35.771385,29.700888,72.220001,42.796486,73.337173,156.993134,150.05304,53.828403,33.935184,26.905704,39.150002,65.058815,21.35,44.180531,14.327953,23.580694,44.19656,1282.5,43.744041,95.493744,80.930595,46.185379,45.212524,119.387657,44.334343,116.212021,31.629999,74.569778,168.493378,41.959648,31.961058,81.665245,70.3507,8.803519,30.605837,90.420418,68.33387,82.93,25.530001,56.990002,124.595818,80.90361,49.08498,102.346085,76.099998,62.0,79.320595,156.63765,8.35,798.029175,76.900894,61.315388,515.25
2015-12-02,43.058929,34.612865,8.933223,314.633728,74.32,18.680119,2.27,153.177948,121.829025,20.673693,43.893387,68.736565,52.987453,17.151392,51.283215,39.444565,26.488342,83.431389,117.878906,111.43,63.169735,28.622845,46.044365,84.655281,25.603004,91.08149,83.879112,106.0,110.772873,62.25,56.400002,60.224178,12.780196,255.312958,43.910316,59.669998,31.382635,28.097071,84.359779,24.300707,33.507526,67.610001,191.367279,39.959999,69.530792,128.719482,121.75,44.998478,36.617138,32.983807,164.119141,97.324066,53.550793,113.683937,19.738739,42.200863,41.181026,43.63393,80.760277,208.835098,45.57,73.933044,17.41,17.530779,51.950001,88.481766,34.961914,29.4568,71.68,42.352303,72.953766,155.633453,148.905411,53.781918,33.569569,25.084881,37.169998,64.736717,21.450001,43.335945,14.163153,23.460922,44.006344,1275.439941,43.457329,94.659248,80.488045,48.574276,45.088463,118.735474,43.914433,116.029259,32.259998,72.318466,167.055832,40.271778,30.236519,82.513489,68.999802,8.431301,30.415516,90.012802,67.507988,82.919998,25.4,57.91,122.219818,78.679718,47.137157,101.694824,74.970001,61.540001,78.171013,154.862701,7.56,797.23114,74.703461,61.780418,510.76001
2015-12-03,42.518482,33.750385,8.858781,310.163879,71.239998,18.318825,2.23,147.576416,119.427628,19.877699,43.339989,67.983551,53.035019,16.839899,50.246799,38.858135,26.715057,82.485153,115.93708,106.550003,63.073555,28.215841,44.860229,83.866646,25.145811,89.491188,82.577927,106.199997,108.722595,60.68,56.169998,59.348164,12.529252,250.055954,43.484669,59.459999,30.935244,28.153324,83.84597,24.189531,33.230385,64.610001,190.638474,39.560001,67.517082,125.949036,118.370003,44.384647,36.752968,32.235683,160.453323,96.122421,53.91972,112.24118,18.401167,43.082699,40.899834,42.962925,79.327682,205.515732,44.5,72.789658,17.0,17.491819,51.41,88.565514,35.453049,28.812401,70.290001,41.145271,73.490524,151.377075,147.643036,53.084538,33.146225,24.317728,36.970001,63.013981,21.18,42.520477,13.610587,23.230961,43.378639,1280.079956,42.386898,94.288139,80.524918,48.152706,44.773567,117.785973,44.060913,115.721428,29.99,71.364532,165.608582,40.442455,29.562447,81.353249,67.507195,8.245193,29.998615,89.246117,68.690514,83.139999,25.9,56.740002,117.467827,75.919014,46.35804,97.303764,74.150002,61.470001,74.970047,151.216858,7.26,794.128418,73.632919,61.948627,503.850006
2015-12-04,44.188957,34.091587,8.672672,313.682281,73.699997,18.582476,2.28,154.046326,121.776237,20.651579,44.281738,68.64003,54.167061,17.326603,50.686787,39.55032,27.395218,84.530556,118.076035,110.360001,63.804497,28.750628,45.095108,85.580208,25.640326,92.006752,83.37722,105.839996,111.006081,61.52,55.41,60.795895,12.726422,254.499619,43.484669,59.84,30.422609,28.584572,84.740372,24.272911,33.650562,61.02,192.613892,39.43,65.886909,129.412094,118.57,45.007923,37.640743,33.087978,165.446762,98.182388,53.995396,115.136185,16.069967,43.709991,41.852257,43.577225,82.727715,208.310516,44.52,74.378777,17.040001,17.335993,51.790001,89.64502,35.762287,29.310349,71.199997,42.970299,74.899574,152.983047,151.315445,54.404907,33.983295,23.532095,36.16,64.580551,21.379999,43.520393,13.872329,23.465715,43.597382,1300.47998,42.969894,96.162666,82.700775,49.033318,45.136185,119.205421,44.890965,118.453339,30.48,71.269142,168.833344,40.707966,30.157724,85.721207,68.225159,8.583571,30.913984,92.332283,69.356873,84.370003,25.02,58.939999,118.750252,75.065895,46.07299,98.221451,75.32,62.610001,75.505203,153.692184,7.05,796.123718,74.055496,62.413666,511.589996
2015-12-07,44.984886,33.560825,8.570311,313.6922,71.730003,18.465294,2.36,151.059509,120.342438,19.988253,43.728344,68.166985,54.661747,17.073519,50.823673,39.242683,26.866207,84.817299,118.292892,109.050003,63.804497,28.570787,44.419853,85.78466,25.649658,92.854935,81.118767,99.589996,110.607689,61.389999,50.98,61.496712,12.654725,250.55188,42.178665,59.32,28.819458,28.472075,84.778419,24.356291,33.802547,58.900002,190.283661,39.82,66.021172,128.834915,118.080002,44.819054,37.577675,33.13533,164.317307,98.535248,53.389984,115.905022,15.687807,43.544804,40.745628,43.21809,82.498497,209.016357,42.16,74.0784,17.190001,17.073029,51.48,84.210297,35.061958,29.232237,70.360001,42.516464,74.717445,145.140289,150.865967,54.181747,33.367519,21.886881,35.41,64.379974,21.15,46.753117,13.736611,23.058489,43.131351,1302.420044,43.132374,95.79158,81.861786,49.117626,44.773567,121.938843,44.236683,118.963165,30.67,69.447113,169.095566,39.47525,30.726734,84.521965,67.478859,8.744889,31.058987,91.953781,68.87822,83.07,24.459999,60.52,116.404091,74.08815,47.11816,96.632774,75.790001,61.880001,75.306992,151.456696,6.29,780.161316,72.121002,62.294926,509.440002
2015-12-08,43.776249,33.428139,8.561006,307.705963,73.580002,18.504354,2.39,152.061493,116.964653,18.838488,43.349705,67.491203,54.205124,16.732826,50.882347,37.800636,26.393875,84.635689,123.694489,112.050003,63.650623,28.177977,44.938515,87.907127,25.332418,92.199532,80.338051,100.190002,109.295906,60.439999,50.98,61.376839,12.520291,242.706039,40.698551,59.07,28.623722,28.303324,84.369278,24.541578,33.650562,55.619999,187.052017,38.41,66.951302,128.748337,115.470001,44.554634,37.703808,32.908043,161.860199,97.676926,53.768364,115.382973,15.019021,43.31538,41.462215,42.74556,82.527161,208.711105,42.580002,74.776062,17.09,17.180162,52.790001,81.306816,34.961914,29.046726,71.480003,42.487488,74.842064,146.371902,149.947861,54.14455,32.770985,21.757483,34.82,64.428894,21.26,45.578465,13.368234,22.914766,42.912605,1303.969971,42.511147,95.315804,81.843346,46.354004,43.886112,121.785385,43.641006,118.780403,30.99,68.206985,165.82225,39.276123,31.015625,84.921707,67.573341,8.586404,30.678339,91.7985,68.193108,83.199997,24.99,58.650002,119.575394,72.468163,44.704762,96.997879,76.599998,61.27,72.750183,151.264816,6.26,775.332703,70.083199,61.542961,501.429993
2015-12-09,42.891888,33.560825,8.616838,303.682098,73.330002,18.582476,2.35,150.668228,117.738731,19.324926,42.718628,67.442924,53.634342,16.64522,50.04147,37.021938,26.044352,83.641663,123.576202,110.940002,63.554447,27.72838,44.517712,86.505127,24.940535,91.544144,81.416161,99.360001,108.314484,59.849998,51.049999,62.741596,12.448593,241.575272,40.727566,58.849998,29.294811,28.565825,83.037186,24.56011,33.40918,55.5,185.191666,38.91,65.599243,126.882133,114.879997,43.860699,37.359371,32.964867,159.541824,97.419441,53.607555,114.168037,16.060415,43.251137,40.645855,41.554771,80.091736,207.49968,42.419998,73.758644,16.809999,16.868504,52.639999,82.665497,34.698162,28.607365,71.010002,42.149521,74.343628,142.332306,149.240143,53.307701,32.107094,21.119732,35.299999,63.029751,20.809999,45.161026,13.397316,22.689592,42.865051,1294.98999,42.109734,94.326202,81.151863,45.520233,43.265839,120.989342,42.996498,117.924263,30.360001,68.798439,164.569275,39.314053,31.269497,82.562233,66.97818,8.405281,30.424578,90.954178,67.583061,82.410004,24.309999,57.860001,118.054375,74.327797,44.039646,93.465302,76.470001,60.75,72.234856,142.236511,6.55,766.433716,71.022278,60.246792,488.399994
2015-12-10,43.324242,33.257542,8.63545,302.978424,72.709999,18.309055,2.45,152.366837,116.560005,20.275696,42.835129,67.684288,53.83411,16.742561,49.836147,36.98349,26.157709,83.288017,124.542183,112.419998,63.602539,28.239504,44.380703,88.569183,24.977858,91.31282,82.996162,103.699997,108.314484,60.130001,51.759998,60.593029,12.51133,237.92511,40.756592,54.349998,28.754213,28.734575,83.322624,24.49526,33.185684,54.349998,186.486221,38.91,65.417053,127.49778,114.589996,44.031807,37.369072,32.926987,160.413696,97.886742,53.702148,114.215492,16.251495,44.214718,40.809132,41.195641,81.094566,208.777893,43.450001,73.807083,16.76,16.832336,53.209999,81.427795,34.452591,28.558548,71.800003,42.468178,74.228607,141.534195,150.646011,53.168224,32.155197,21.535656,36.52,62.931919,20.610001,45.84058,13.678445,22.871649,42.503635,1306.5,42.243534,94.107346,80.884499,45.501492,43.399441,122.188194,42.478935,117.366348,30.360001,68.187904,164.821823,39.570084,31.707193,82.766983,66.921494,8.331699,30.515202,90.633919,67.920937,83.519997,25.91,59.529999,120.400551,74.241524,44.030159,94.363228,76.269997,60.98,71.551048,143.119186,6.92,761.006531,71.078621,60.227009,489.059998
2015-12-11,41.358974,32.432972,8.346981,299.380737,71.400002,17.88917,2.36,148.053558,114.774368,19.590242,43.029312,66.477531,53.529694,16.285061,48.838837,34.781967,25.647591,82.102844,123.526924,108.360001,62.71769,27.434959,43.950111,86.719322,24.408695,89.867073,80.338051,98.989998,105.654549,59.0,48.700001,60.546928,12.224538,231.60675,39.895607,55.259998,26.955328,28.36895,81.115158,24.143206,32.134186,51.209999,182.995682,39.470001,65.56089,125.477699,113.139999,43.375893,37.567982,32.453491,156.133621,96.971214,52.434563,113.142906,15.917106,42.434391,38.777287,41.214684,79.547348,207.1754,41.290001,72.683075,16.57,16.255625,51.52,79.641029,33.754719,28.275404,71.059998,41.261147,73.471367,139.997192,148.073395,52.498734,30.865915,20.870178,35.259998,61.782272,20.200001,43.957253,13.242209,22.636892,41.932999,1285.329956,41.823013,93.041626,79.584518,44.46162,42.865059,121.037285,41.814896,115.990761,29.51,66.604355,162.335251,39.532146,31.497095,79.393509,65.835114,8.026054,30.062052,89.944862,67.423515,82.480003,24.84,57.029999,118.790024,74.078568,42.266651,93.031113,75.050003,59.93,69.489754,140.173737,6.46,760.437805,69.810867,59.158413,483.200012
2015-12-14,41.044529,32.395061,8.216704,300.322296,71.629997,17.625517,2.34,150.878204,113.437325,19.899796,42.505032,66.448563,53.586781,16.353197,48.633503,33.762928,26.204943,82.695419,126.878281,110.260002,63.333233,27.151003,43.069344,87.92659,24.716602,90.705605,83.024048,102.43,106.935623,57.59,48.5,60.344059,12.206612,236.030579,40.050388,58.41,27.197664,28.36895,81.971512,23.837481,31.544981,50.279999,186.160187,38.419998,66.347191,126.987953,109.150002,43.280827,37.829948,32.642891,156.093994,97.419441,51.800766,116.417603,15.286534,42.911583,37.616234,41.014759,80.874886,206.58403,40.139999,73.303215,16.469999,15.718003,50.470001,79.771317,33.396606,28.529255,69.970001,41.830868,73.471367,140.519379,150.751221,53.48436,30.673481,20.574408,34.790001,62.550327,20.059999,40.918686,13.222821,22.320696,41.714249,1297.880005,41.63187,93.203377,80.358963,43.871429,42.397472,121.15239,41.180153,115.596367,29.299999,66.795135,163.510529,39.039063,29.474909,76.546547,67.049026,8.173217,30.451765,89.197609,68.24942,83.800003,24.92,57.299999,115.47953,73.695137,41.231544,93.435692,76.129997,58.889999,68.587936,138.187683,5.84,761.884399,71.397911,59.04958,478.519989
2015-12-15,41.860119,33.039551,8.607533,301.947693,72.739998,18.025877,2.36,155.1819,115.671585,20.165142,43.301151,67.7229,53.044533,16.956711,49.13216,34.22438,26.57336,82.848351,125.054749,113.139999,64.20845,27.330843,43.509731,87.556625,25.052505,89.240585,86.211914,108.57,109.683578,58.09,49.860001,60.14119,12.430668,238.510315,39.731148,59.830002,28.539839,28.4252,81.923927,23.865274,32.188568,51.27,186.591736,38.959999,66.347191,126.295341,112.639999,43.68008,37.844498,33.315254,162.147522,99.307747,51.564281,118.116638,15.13367,42.406853,40.527939,40.833862,81.677147,204.924332,39.279999,72.576477,16.57,16.57819,51.060001,81.939621,33.001759,28.128946,70.720001,42.506805,73.90271,142.96286,141.665787,53.316994,31.597153,20.870178,35.049999,62.91724,20.17,42.840843,13.387622,22.747082,41.714249,1323.72998,41.689209,94.573616,80.985909,44.98624,42.330677,121.670288,41.707478,117.395203,29.84,68.531319,163.937927,39.598522,29.982643,75.834785,68.026772,8.241138,30.642088,90.954178,68.493423,85.910004,23.950001,57.900002,117.616936,73.244606,41.586166,94.284309,77.190002,59.639999,69.440201,139.156723,6.47,764.428406,74.590767,59.306831,484.480011
2015-12-16,42.449699,33.551353,8.719197,306.318451,78.650002,18.064939,2.54,157.052261,116.296127,20.430473,43.437077,68.263519,53.539219,17.277935,50.25658,34.762745,27.017353,84.320282,122.718651,115.720001,65.718452,27.780437,43.48037,87.371643,25.416395,94.0308,86.843918,102.150002,111.277588,59.169998,46.700001,61.902451,12.869818,248.022568,40.495396,65.620003,28.306822,29.043951,82.91349,24.365557,33.031582,53.029999,188.710983,40.619999,66.366379,127.844093,115.150002,44.516609,38.732277,33.428894,163.326523,100.37587,51.157516,119.521416,15.229209,42.186604,43.004238,41.909687,82.412537,207.461578,38.900002,73.768318,16.75,16.118771,52.669998,82.758545,32.937485,28.734291,72.529999,43.308266,75.311737,145.494995,143.406342,54.814041,32.338009,20.620623,34.439999,64.0522,20.5,43.860172,13.649363,22.919552,41.961533,1332.310059,42.587601,96.181717,83.115662,45.033085,42.483356,122.715706,42.791428,119.347939,30.67,67.93988,166.346741,39.608006,30.446611,76.995033,68.971466,8.320381,31.176809,91.381195,69.263023,86.879997,24.299999,58.869999,116.066078,75.641037,41.79702,96.257813,78.82,60.810001,70.510498,146.889786,6.13,770.234741,74.327827,59.811447,483.640015
2015-12-17,41.722546,32.499313,8.561006,306.754517,77.690002,17.635284,2.56,154.046326,114.668808,20.231474,42.534164,67.162956,53.035019,16.839899,47.870853,34.080185,26.922886,84.07177,122.521523,112.169998,64.756676,27.169931,43.039989,86.95298,24.931206,91.283905,84.148636,95.470001,109.536888,58.139999,44.669998,61.994671,12.529252,243.623245,39.469952,64.480003,27.067175,28.855047,81.705093,23.346466,32.197636,52.220001,186.850647,41.099998,63.662231,126.353081,113.18,43.176266,38.562477,33.059563,161.374741,98.840431,48.565582,119.445488,14.684628,40.791702,41.679913,41.205166,82.345688,205.286789,37.279999,72.576477,16.940001,15.991699,52.110001,81.604607,31.679487,27.69935,72.839996,42.835117,74.669525,140.637619,142.35437,54.330521,31.154564,20.14924,32.610001,63.704865,20.49,43.510693,13.329456,22.847689,41.12458,1313.73999,42.434681,95.344353,82.129158,44.536568,41.672241,122.255333,42.059036,118.934311,30.23,66.012909,165.560013,38.527016,29.69376,75.854309,67.941757,8.099634,30.841476,90.954178,67.883385,85.379997,23.309999,57.32,115.439774,74.126511,40.158112,93.445557,76.910004,59.73,69.687965,141.06601,5.7,768.648499,73.21032,59.623447,478.869995
2015-12-18,40.376347,33.172245,8.430731,303.850555,76.5,17.674345,2.45,151.536606,112.46093,20.408348,41.854546,65.52179,52.96843,16.314266,46.570446,33.647568,26.658381,82.781456,116.449646,110.139999,63.063927,26.691936,44.410069,87.3619,24.51133,91.428467,83.470154,91.970001,105.341614,57.16,44.0,61.100204,12.367932,251.160706,39.334515,63.41,26.424049,28.600027,79.526169,23.114855,31.961956,50.84,185.968414,40.549999,63.125244,125.333397,109.050003,42.891083,38.222893,32.074684,155.251846,97.228699,47.846657,117.26236,14.464885,40.754993,40.709351,40.11982,80.960846,202.387085,36.040001,71.597809,16.98,16.089445,50.849998,81.455704,32.019234,27.220934,71.400002,41.811554,73.145454,137.849289,140.508575,53.121738,30.105814,20.066055,31.6,62.873215,20.360001,43.4039,13.203431,22.83811,39.92622,1285.670044,42.100174,93.155807,80.137688,44.433514,40.5653,120.222061,41.68795,116.923859,30.0,64.238571,161.907867,37.379642,29.851332,74.469818,66.760895,8.014733,30.451765,89.81871,66.982414,84.349998,22.99,56.919998,114.286568,72.305206,39.908913,92.596954,75.099998,58.369999,68.270813,136.499084,5.44,742.929077,72.571747,59.000111,474.679993
2015-12-21,41.663597,33.466049,8.523786,307.160858,77.480003,18.084465,2.53,151.994659,114.308174,20.607346,42.174938,66.033447,53.387005,16.518677,47.55798,33.8783,26.545021,84.157806,116.341217,110.839996,63.45826,26.720333,44.615578,87.3619,24.856562,92.47905,82.940399,86.669998,104.236549,57.580002,41.709999,61.026436,12.305197,251.13092,39.256775,65.739998,26.750273,28.713367,79.906761,22.948093,32.224831,50.77,188.308228,41.419998,62.62661,126.314575,108.489998,42.986141,38.644951,32.425083,154.082764,96.875832,47.345295,118.572227,14.464885,41.948002,40.491646,40.310226,82.173782,205.525269,35.869999,72.566795,17.469999,16.236071,51.900002,80.943878,32.156967,27.377153,72.07,42.912365,73.500122,138.923248,141.044144,53.409981,30.481052,20.103025,30.41,63.499401,20.18,43.491268,13.407009,22.900393,39.745518,1275.709961,42.358227,93.840919,80.809402,45.679489,40.822948,120.874237,41.785603,118.318665,30.26,64.820465,163.636826,37.90118,30.376575,76.458786,67.984779,7.935491,30.895855,89.993401,67.301514,84.120003,22.139999,58.049999,118.44207,72.362709,39.755569,94.126434,75.970001,59.560001,71.184387,140.634232,5.39,731.805298,72.552971,59.415672,476.26001
